antecedents,consequents,antecedent support,consequent support,support,confidence,lift,leverage,conviction,zhangs_metric
"frozenset({'Nationeel', 'Tell Tale', 'Carrington', 'Hermanos'})",frozenset({'Tri-State'}),0.07195807770961145,0.35109918200408996,0.058793456032719835,0.8170515097690941,2.327124503980121,0.03352903381028852,3.5469044711815276,0.6145036316712874
"frozenset({'Tell Tale', 'Tri-State', 'Carrington', 'Nationeel'})",frozenset({'Hermanos'}),0.07208588957055215,0.3585122699386503,0.058793456032719835,0.8156028368794326,2.274964918269048,0.032949780132234305,3.4788373053327035,0.6039705353934602
"frozenset({'Ebony', 'Tell Tale', 'Carrington', 'Nationeel'})",frozenset({'Tri-State'}),0.07042433537832311,0.35109918200408996,0.059176891615541925,0.8402903811252268,2.39331341169413,0.03445096507103099,4.063003985406208,0.6262741659066835
"frozenset({'Tell Tale', 'Tri-State', 'Carrington', 'Nationeel'})",frozenset({'Ebony'}),0.07208588957055215,0.34266359918200406,0.059176891615541925,0.8209219858156028,2.395708174942662,0.034475681245060036,3.6706705946668285,0.6278457062277993
"frozenset({'Ebony', 'Tell Tale', 'Carrington', 'Nationeel'})",frozenset({'Hermanos'}),0.07042433537832311,0.3585122699386503,0.05674846625766871,0.8058076225045371,2.2476430796704094,0.03150047792226529,3.303362049194425,0.5971428943036258
"frozenset({'High Top', 'Ebony', 'Carrington', 'Nationeel'})",frozenset({'Hermanos'}),0.06876278118609407,0.3585122699386503,0.05572597137014315,0.8104089219330856,2.260477506311751,0.03107367059982185,3.383533321303983,0.598790063638447
"frozenset({'High Top', 'Ebony', 'Carrington', 'Nationeel'})",frozenset({'Tri-State'}),0.06876278118609407,0.35109918200408996,0.0571319018404908,0.8308550185873607,2.3664396306616347,0.03298934561372695,3.8363586822175795,0.6200613968992049
"frozenset({'High Top', 'Carrington', 'Tri-State', 'Nationeel'})",frozenset({'Ebony'}),0.06965746421267893,0.34266359918200406,0.0571319018404908,0.8201834862385322,2.393553001242177,0.033262824443482594,3.6555952902633466,0.6258028904208823
"frozenset({'High Top', 'Carrington', 'Nationeel', 'Hermanos'})",frozenset({'Tri-State'}),0.07042433537832311,0.35109918200408996,0.056365030674846626,0.8003629764065335,2.2795922560628754,0.03163910413033569,3.2504031883249667,0.6038508533254267
"frozenset({'High Top', 'Carrington', 'Tri-State', 'Nationeel'})",frozenset({'Hermanos'}),0.06965746421267893,0.3585122699386503,0.056365030674846626,0.8091743119266056,2.257033802678703,0.0313919750617888,3.361642431571498,0.5986403903503975
"frozenset({'High Top', 'Tell Tale', 'Carrington', 'Nationeel'})",frozenset({'Hermanos'}),0.06697341513292433,0.3585122699386503,0.05521472392638037,0.8244274809160306,2.2995795403518797,0.03120393284153211,3.653690984262471,0.6057039573820395
"frozenset({'High Top', 'Tell Tale', 'Carrington', 'Nationeel'})",frozenset({'Ebony'}),0.06697341513292433,0.34266359918200406,0.054447852760736194,0.8129770992366412,2.372522500718941,0.03149850128177785,3.5147374900880592,0.6200334426651233
"frozenset({'High Top', 'Tell Tale', 'Carrington', 'Nationeel'})",frozenset({'Tri-State'}),0.06697341513292433,0.35109918200408996,0.0541922290388548,0.8091603053435115,2.3046487910475553,0.03067791776966473,3.400240286298569,0.6067291289738951
"frozenset({'Fort West', 'Carrington', 'Nationeel', 'Hermanos'})",frozenset({'Tri-State'}),0.06492842535787322,0.35109918200408996,0.0543200408997955,0.8366141732283464,2.3828428435888545,0.0315237238678326,3.9715857294207497,0.6206297237320297
"frozenset({'Fort West', 'Carrington', 'Tri-State', 'Nationeel'})",frozenset({'Hermanos'}),0.065439672801636,0.3585122699386503,0.0543200408997955,0.8300781249999999,2.3153409090909087,0.030859115259638425,3.7751921585219637,0.6078774617067834
"frozenset({'Fort West', 'Ebony', 'Carrington', 'Nationeel'})",frozenset({'Tri-State'}),0.06313905930470348,0.35109918200408996,0.05406441717791411,0.8562753036437246,2.4388416365884606,0.031896345103524994,4.514887381549006,0.6297298256138347
"frozenset({'Fort West', 'Carrington', 'Tri-State', 'Nationeel'})",frozenset({'Ebony'}),0.065439672801636,0.34266359918200406,0.05406441717791411,0.8261718749999999,2.411029000372995,0.03164062336641282,3.78153075526757,0.6262188908029032
"frozenset({'Fort West', 'Ebony', 'Carrington', 'Nationeel'})",frozenset({'Hermanos'}),0.06313905930470348,0.3585122699386503,0.052019427402862986,0.8238866396761133,2.2980709692783994,0.02938329992974268,3.6424705591989275,0.6029202463036023
"frozenset({'Fort West', 'Carrington', 'Nationeel', 'Hermanos'})",frozenset({'Ebony'}),0.06492842535787322,0.34266359918200406,0.052019427402862986,0.8011811023622046,2.3380980771659416,0.02977081948051405,3.3062068476786317,0.612040789733518
"frozenset({'Fort West', 'Tell Tale', 'Carrington', 'Nationeel'})",frozenset({'Hermanos'}),0.06288343558282208,0.3585122699386503,0.05278629856850716,0.8394308943089431,2.341428633537672,0.03024181533616872,3.9950881416479005,0.6113543866879604
"frozenset({'Fort West', 'Carrington', 'Nationeel', 'Hermanos'})",frozenset({'Tell Tale'}),0.06492842535787322,0.34611451942740284,0.05278629856850716,0.812992125984252,2.348910780539434,0.030313627828588877,3.4965665697987296,0.6141463136950159
"frozenset({'Fort West', 'Tell Tale', 'Carrington', 'Nationeel'})",frozenset({'Ebony'}),0.06288343558282208,0.34266359918200406,0.05227505112474438,0.8313008130081301,2.4259968522848228,0.03072718675900486,3.89650011087294,0.6272414055278334
"frozenset({'Fort West', 'Ebony', 'Carrington', 'Nationeel'})",frozenset({'Tell Tale'}),0.06313905930470348,0.34611451942740284,0.05227505112474438,0.8279352226720648,2.392084631531106,0.030421705956398645,3.8002285576807404,0.6211749950800042
"frozenset({'Fort West', 'Tell Tale', 'Carrington', 'Nationeel'})",frozenset({'Tri-State'}),0.06288343558282208,0.35109918200408996,0.05214723926380368,0.8292682926829268,2.3619203210597814,0.03006891646906796,3.8007047911189007,0.6153083983184108
"frozenset({'High Top', 'Fort West', 'Carrington', 'Nationeel'})",frozenset({'Hermanos'}),0.061477505112474434,0.3585122699386503,0.0516359918200409,0.83991683991684,2.3427840839605545,0.029595551912002714,4.007215560513108,0.6107018471151214
"frozenset({'Fort West', 'Ebony', 'Carrington', 'Nationeel'})",frozenset({'High Top'}),0.06313905930470348,0.3397239263803681,0.0515081799591002,0.8157894736842104,2.401330640370678,0.030058330824143425,3.5843558282208563,0.6228931039035338
"frozenset({'High Top', 'Fort West', 'Carrington', 'Nationeel'})",frozenset({'Ebony'}),0.061477505112474434,0.34266359918200406,0.0515081799591002,0.8378378378378378,2.445073943768461,0.030442076788529657,4.0535744717109745,0.6297285542957304
"frozenset({'High Top', 'Fort West', 'Carrington', 'Nationeel'})",frozenset({'Tri-State'}),0.061477505112474434,0.35109918200408996,0.0515081799591002,0.8378378378378378,2.3863280827241513,0.02992347820245817,4.001555044308112,0.6190007599952555
"frozenset({'Fort West', 'Tell Tale', 'Carrington', 'Nationeel'})",frozenset({'High Top'}),0.06288343558282208,0.3397239263803681,0.050357873210633945,0.8008130081300813,2.3572464167079596,0.02899486557015068,3.314855390008764,0.6144125881678534
"frozenset({'High Top', 'Fort West', 'Carrington', 'Nationeel'})",frozenset({'Tell Tale'}),0.061477505112474434,0.34611451942740284,0.050357873210633945,0.8191268191268192,2.366635241081327,0.029079616073034154,3.615159955809417,0.615285388688146
"frozenset({'Fort West', 'Tell Tale', 'Carrington', 'Hermanos'})",frozenset({'Tri-State'}),0.06876278118609407,0.35109918200408996,0.05649284253578732,0.8215613382899628,2.339969388707925,0.032350286309023465,3.636548334185412,0.6149281520501104
"frozenset({'Fort West', 'Tell Tale', 'Tri-State', 'Carrington'})",frozenset({'Hermanos'}),0.06761247443762781,0.3585122699386503,0.05649284253578732,0.8355387523629489,2.3305722632754766,0.032252940848984404,3.9005403356603905,0.6123214003268836
"frozenset({'High Top', 'Fort West', 'Carrington', 'Hermanos'})",frozenset({'Tri-State'}),0.06658997955010225,0.35109918200408996,0.05649284253578732,0.8483685220729367,2.416321556861542,0.03311315518607734,4.279459825011002,0.6279639000398398
"frozenset({'High Top', 'Fort West', 'Carrington', 'Tri-State'})",frozenset({'Hermanos'}),0.06697341513292433,0.3585122699386503,0.05649284253578732,0.8435114503816794,2.3528105482303956,0.03248205145093906,4.099263055513991,0.6162486828240252
"frozenset({'High Top', 'Fort West', 'Tell Tale', 'Carrington'})",frozenset({'Hermanos'}),0.0650562372188139,0.3585122699386503,0.0541922290388548,0.8330058939096268,2.3235073490013973,0.030868769759870525,3.8413794658967895,0.6092517958704652
"frozenset({'High Top', 'Fort West', 'Carrington', 'Hermanos'})",frozenset({'Tell Tale'}),0.06658997955010225,0.34611451942740284,0.0541922290388548,0.8138195777351247,2.3513014683159588,0.03114447026819058,3.5121065502919895,0.6157032907127854
"frozenset({'Fort West', 'Ebony', 'Tell Tale', 'Carrington'})",frozenset({'High Top'}),0.06761247443762781,0.3397239263803681,0.054447852760736194,0.8052930056710774,2.370433587799289,0.031478277472493,3.3911266305318946,0.6200600449854714
"frozenset({'High Top', 'Fort West', 'Tell Tale', 'Carrington'})",frozenset({'Ebony'}),0.0650562372188139,0.34266359918200406,0.054447852760736194,0.8369351669941061,2.4424396667519157,0.03215544836609917,4.031135277305541,0.6316671961594126
"frozenset({'High Top', 'Ebony', 'Carrington', 'Fort West'})",frozenset({'Tell Tale'}),0.06582310838445808,0.34611451942740284,0.054447852760736194,0.8271844660194174,2.3899155325465,0.031665519235031636,3.7837193538751395,0.622553582084471
"frozenset({'High Top', 'Fort West', 'Tell Tale', 'Carrington'})",frozenset({'Tri-State'}),0.0650562372188139,0.35109918200408996,0.053169734151329244,0.8172888015717094,2.327800358025866,0.03032854247953965,3.5515109286012736,0.6101007545086493
"frozenset({'High Top', 'Ebony', 'Carrington', 'Fort West'})",frozenset({'Tri-State'}),0.06582310838445808,0.35109918200408996,0.05559815950920245,0.8446601941747572,2.4057595046317077,0.032487719998452666,4.17729901584867,0.6255034338077917
"frozenset({'High Top', 'Fort West', 'Carrington', 'Tri-State'})",frozenset({'Ebony'}),0.06697341513292433,0.34266359918200406,0.05559815950920245,0.8301526717557252,2.4226462155228625,0.0326488080302441,3.8701603823441553,0.6293799401669028
"frozenset({'Fort West', 'Ebony', 'Carrington', 'Hermanos'})",frozenset({'High Top'}),0.06735685071574642,0.3397239263803681,0.05495910020449898,0.8159392789373815,2.401771602109132,0.0320763664107293,3.5872731010056307,0.6257920585395081
"frozenset({'High Top', 'Ebony', 'Carrington', 'Fort West'})",frozenset({'Hermanos'}),0.06582310838445808,0.3585122699386503,0.05495910020449898,0.8349514563106796,2.3289341155703234,0.03136070820316911,3.8866609527246476,0.6108254557140448
"frozenset({'High Top', 'Fort West', 'Carrington', 'Hermanos'})",frozenset({'Ebony'}),0.06658997955010225,0.34266359918200406,0.05495910020449898,0.8253358925143954,2.408589340929739,0.03214113814240489,3.7634314816063292,0.626540542433979
"frozenset({'Fort West', 'Best Choice', 'Carrington', 'Hermanos'})",frozenset({'Tri-State'}),0.06480061349693252,0.35109918200408996,0.05508691206543967,0.8500986193293885,2.4212492164663764,0.032335469673303474,4.328851509525345,0.6276630051683347
"frozenset({'Fort West', 'Best Choice', 'Carrington', 'Tri-State'})",frozenset({'Hermanos'}),0.0650562372188139,0.3585122699386503,0.05508691206543967,0.8467583497053045,2.3618671401405713,0.03176345278645539,4.18611864873368,0.6167281735238751
"frozenset({'Fort West', 'Best Choice', 'Tell Tale', 'Carrington'})",frozenset({'Hermanos'}),0.06339468302658487,0.3585122699386503,0.05291411042944785,0.8346774193548387,2.328169742970502,0.030186338715545685,3.880218464761336,0.6090911967596988
"frozenset({'Fort West', 'Best Choice', 'Carrington', 'Hermanos'})",frozenset({'Tell Tale'}),0.06480061349693252,0.34611451942740284,0.05291411042944785,0.8165680473372781,2.3592423937839233,0.03048567723035618,3.5647305231215767,0.6160559190132965
"frozenset({'Fort West', 'Best Choice', 'Tell Tale', 'Carrington'})",frozenset({'Tri-State'}),0.06339468302658487,0.35109918200408996,0.051763803680981595,0.8165322580645161,2.325645572295877,0.029505982326939083,3.536865996988696,0.6085934551727856
"frozenset({'Fort West', 'Best Choice', 'Carrington', 'Hermanos'})",frozenset({'High Top'}),0.06480061349693252,0.3397239263803681,0.05265848670756646,0.8126232741617356,2.392010721234545,0.030644167858531874,3.523789150791087,0.6222648148811586
"frozenset({'High Top', 'Best Choice', 'Carrington', 'Fort West'})",frozenset({'Hermanos'}),0.06198875255623722,0.3585122699386503,0.05265848670756646,0.8494845360824742,2.3694713049230938,0.030434758317964543,4.261939028489789,0.6161599090905483
"frozenset({'High Top', 'Best Choice', 'Carrington', 'Fort West'})",frozenset({'Tell Tale'}),0.06198875255623722,0.34611451942740284,0.05061349693251534,0.8164948453608247,2.359030897379281,0.029158289631609102,3.563308517727074,0.6141686658105789
"frozenset({'Ebony', 'Best Choice', 'Carrington', 'Fort West'})",frozenset({'High Top'}),0.06326687116564417,0.3397239263803681,0.05253067484662577,0.8303030303030304,2.4440522607565502,0.031037404964432237,3.8909125766871195,0.6307489594880054
"frozenset({'High Top', 'Best Choice', 'Carrington', 'Fort West'})",frozenset({'Ebony'}),0.06198875255623722,0.34266359918200406,0.05253067484662577,0.8474226804123712,2.4730455246349843,0.031289385786902865,4.3082183026584895,0.6350033434681694
"frozenset({'Fort West', 'Best Choice', 'Carrington', 'Tri-State'})",frozenset({'High Top'}),0.0650562372188139,0.3397239263803681,0.05240286298568507,0.8055009823182712,2.3710457809097645,0.030301702642176975,3.394752742145381,0.6184812363502993
"frozenset({'High Top', 'Best Choice', 'Carrington', 'Fort West'})",frozenset({'Tri-State'}),0.06198875255623722,0.35109918200408996,0.05240286298568507,0.845360824742268,2.4077550392368057,0.030638662669736243,4.196225289706884,0.6233138029704319
"frozenset({'Ebony', 'Best Choice', 'Carrington', 'Fort West'})",frozenset({'Tri-State'}),0.06326687116564417,0.35109918200408996,0.05368098159509203,0.8484848484848486,2.4166528775192777,0.03146803488087621,4.28274539877301,0.625796737032922
"frozenset({'Fort West', 'Best Choice', 'Carrington', 'Tri-State'})",frozenset({'Ebony'}),0.0650562372188139,0.34266359918200406,0.05368098159509203,0.8251473477406681,2.4080391080652697,0.031388577200455,3.7593733484984293,0.6254112554112554
"frozenset({'Ebony', 'Best Choice', 'Carrington', 'Fort West'})",frozenset({'Hermanos'}),0.06326687116564417,0.3585122699386503,0.05265848670756646,0.8323232323232324,2.3216031977529306,0.029976537114055228,3.825740076871906,0.6077111541197557
"frozenset({'Fort West', 'Best Choice', 'Carrington', 'Hermanos'})",frozenset({'Ebony'}),0.06480061349693252,0.34266359918200406,0.05265848670756646,0.8126232741617356,2.371489928027385,0.030453675257505614,3.508100581207619,0.6183966451314998
"frozenset({'Fort West', 'Best Choice', 'Tell Tale', 'Carrington'})",frozenset({'Ebony'}),0.06339468302658487,0.34266359918200406,0.052019427402862986,0.8205645161290323,2.394664966129634,0.030296377147971114,3.66335791916546,0.6218254777206743
"frozenset({'Ebony', 'Best Choice', 'Carrington', 'Fort West'})",frozenset({'Tell Tale'}),0.06326687116564417,0.34611451942740284,0.052019427402862986,0.8222222222222223,2.375578532742492,0.030121844693690645,3.6781058282208603,0.6181588874998617
"frozenset({'Fort West', 'Best Choice', 'Carrington', 'Nationeel'})",frozenset({'Tri-State'}),0.06122188139059305,0.35109918200408996,0.05112474437627812,0.8350730688935282,2.3784534732518985,0.029629791899289482,3.9344745800005176,0.617354322668482
"frozenset({'Fort West', 'Best Choice', 'Carrington', 'Nationeel'})",frozenset({'Ebony'}),0.06122188139059305,0.34266359918200406,0.050357873210633945,0.8225469728601252,2.400450397485125,0.029379362984639574,3.7042839528449414,0.6214583628491359
"frozenset({'Fort West', 'Best Choice', 'Carrington', 'Nationeel'})",frozenset({'Hermanos'}),0.06122188139059305,0.3585122699386503,0.05138036809815951,0.8392484342379958,2.340919696783629,0.029431572430903184,3.990553541550473,0.6101734350710708
"frozenset({'Horatio', 'Fort West', 'Carrington', 'Hermanos'})",frozenset({'Tri-State'}),0.06275562372188138,0.35109918200408996,0.05393660531697342,0.859470468431772,2.4479420986567835,0.031903157162064405,4.617540603420175,0.6310985915128845
"frozenset({'Horatio', 'Fort West', 'Carrington', 'Tri-State'})",frozenset({'Hermanos'}),0.06339468302658487,0.3585122699386503,0.05393660531697342,0.8508064516129032,2.3731585302742797,0.03120883360307125,4.299701542032832,0.6177849293238684
"frozenset({'Horatio', 'Fort West', 'Tell Tale', 'Carrington'})",frozenset({'Hermanos'}),0.06198875255623722,0.3585122699386503,0.0515081799591002,0.8309278350515464,2.3177110094272013,0.029284451569498285,3.7941652326799353,0.6061119475577805
"frozenset({'Horatio', 'Fort West', 'Carrington', 'Hermanos'})",frozenset({'Tell Tale'}),0.06275562372188138,0.34611451942740284,0.0515081799591002,0.8207739307535642,2.3713941042156153,0.029787547413234305,3.6483837609221053,0.6170291746850213
"frozenset({'Horatio', 'Fort West', 'Tell Tale', 'Carrington'})",frozenset({'Tri-State'}),0.06198875255623722,0.35109918200408996,0.05125255623721881,0.8268041237113402,2.3549018798389247,0.029488355921269985,3.7466297229525747,0.613376288125578
"frozenset({'Horatio', 'Fort West', 'Carrington', 'Tri-State'})",frozenset({'Tell Tale'}),0.06339468302658487,0.34611451942740284,0.05125255623721881,0.8084677419354839,2.3358388526230525,0.02931073598721986,3.4139705090948227,0.6105968702697405
"frozenset({'Horatio', 'Fort West', 'Carrington', 'Hermanos'})",frozenset({'High Top'}),0.06275562372188138,0.3397239263803681,0.052019427402862986,0.8289205702647658,2.4399828975739384,0.030699840509616473,3.859470858895707,0.629676823594729
"frozenset({'High Top', 'Horatio', 'Fort West', 'Carrington'})",frozenset({'Hermanos'}),0.06160531697341513,0.3585122699386503,0.052019427402862986,0.8443983402489627,2.3552843544056628,0.029933165374433864,4.122627811860941,0.6131991430275276
"frozenset({'Horatio', 'Fort West', 'Tell Tale', 'Carrington'})",frozenset({'High Top'}),0.06198875255623722,0.3397239263803681,0.05023006134969325,0.8103092783505155,2.3851993204719464,0.029170998939867267,3.480803214190451,0.6191267192214761
"frozenset({'High Top', 'Horatio', 'Fort West', 'Carrington'})",frozenset({'Tell Tale'}),0.06160531697341513,0.34611451942740284,0.05023006134969325,0.8153526970954357,2.355730983040875,0.02890756667126685,3.5412674341122674,0.6132849242013082
"frozenset({'Horatio', 'Fort West', 'Carrington', 'Tri-State'})",frozenset({'High Top'}),0.06339468302658487,0.3397239263803681,0.0516359918200409,0.8145161290322581,2.3975824655938256,0.030099301190610616,3.55974926647106,0.6223680228284838
"frozenset({'High Top', 'Horatio', 'Fort West', 'Carrington'})",frozenset({'Tri-State'}),0.06160531697341513,0.35109918200408996,0.0516359918200409,0.8381742738589212,2.3872863191380413,0.03000641542357217,4.00987428556447,0.6192643167885299
"frozenset({'Fort West', 'Horatio', 'Best Choice', 'Carrington'})",frozenset({'Hermanos'}),0.059176891615541925,0.3585122699386503,0.050357873210633945,0.8509719222462202,2.3736200783081736,0.029142231469632525,4.304475637947895,0.6151024365620152
"frozenset({'Horatio', 'Fort West', 'Carrington', 'Hermanos'})",frozenset({'Best Choice'}),0.06275562372188138,0.3100715746421268,0.050357873210633945,0.8024439918533606,2.5879314889780267,0.030899138145541377,3.4923181118630504,0.6546755817004142
"frozenset({'Fort West', 'Horatio', 'Ebony', 'Carrington'})",frozenset({'Tri-State'}),0.06122188139059305,0.35109918200408996,0.05265848670756646,0.8601252609603339,2.449807077449455,0.031163534230577824,4.639156594328965,0.6303987918602576
"frozenset({'Horatio', 'Fort West', 'Carrington', 'Tri-State'})",frozenset({'Ebony'}),0.06339468302658487,0.34266359918200406,0.05265848670756646,0.8306451612903226,2.4240834546570253,0.03093543645267459,3.8814149381634055,0.6272364014075551
"frozenset({'Fort West', 'Horatio', 'Ebony', 'Carrington'})",frozenset({'Hermanos'}),0.06122188139059305,0.3585122699386503,0.05138036809815951,0.8392484342379958,2.340919696783629,0.029431572430903184,3.990553541550473,0.6101734350710708
"frozenset({'Horatio', 'Fort West', 'Carrington', 'Hermanos'})",frozenset({'Ebony'}),0.06275562372188138,0.34266359918200406,0.05138036809815951,0.8187372708757639,2.3893324906124493,0.029876300204708082,3.626428907883553,0.6204071012725817
"frozenset({'Fort West', 'Horatio', 'Ebony', 'Carrington'})",frozenset({'High Top'}),0.06122188139059305,0.3397239263803681,0.05125255623721881,0.837160751565762,2.464238419958812,0.030454018310813354,4.0547722982538925,0.6329452067584613
"frozenset({'High Top', 'Horatio', 'Fort West', 'Carrington'})",frozenset({'Ebony'}),0.06160531697341513,0.34266359918200406,0.05125255623721881,0.8319502074688796,2.4278919892713593,0.030142656594360176,3.9115573480774555,0.62672996071521
"frozenset({'Horatio', 'Fort West', 'Tell Tale', 'Carrington'})",frozenset({'Ebony'}),0.06198875255623722,0.34266359918200406,0.050485685071574644,0.8144329896907218,2.3767712463036954,0.029244396011851744,3.5423128266303134,0.6175417959539895
"frozenset({'Fort West', 'Horatio', 'Ebony', 'Carrington'})",frozenset({'Tell Tale'}),0.06122188139059305,0.34611451942740284,0.050485685071574644,0.824634655532359,2.382548576397776,0.029295903015628073,3.728704109455642,0.6181241006109384
"frozenset({'Horatio', 'Fort West', 'Carrington', 'Hermanos'})",frozenset({'Nationeel'}),0.06275562372188138,0.314161554192229,0.050357873210633945,0.8024439918533606,2.5542399480312015,0.030642468927864975,3.47161522568676,0.6492374018846727
"frozenset({'Horatio', 'Fort West', 'Carrington', 'Nationeel'})",frozenset({'Hermanos'}),0.06032719836400818,0.3585122699386503,0.050357873210633945,0.8347457627118643,2.3283603734251788,0.02872983238611414,3.8818231870379085,0.6071402926376607
"frozenset({'Horatio', 'Fort West', 'Carrington', 'Nationeel'})",frozenset({'Tri-State'}),0.06032719836400818,0.35109918200408996,0.050357873210633945,0.8347457627118643,2.3775212404286954,0.029177043212432197,3.926681873000889,0.6165910860955685
"frozenset({'Fort West', 'Tell Tale', 'Carrington', 'Fast'})",frozenset({'Tri-State'}),0.061860940695296525,0.35109918200408996,0.05099693251533742,0.8243801652892562,2.347997966226116,0.02927760683921529,3.6949175989414167,0.6119617845704178
"frozenset({'Fort West', 'Carrington', 'Tri-State', 'Fast'})",frozenset({'Tell Tale'}),0.06301124744376278,0.34611451942740284,0.05099693251533742,0.8093306288032454,2.338331920146452,0.0291878248878183,3.4294206587477682,0.6108341375878654
"frozenset({'Fort West', 'Tell Tale', 'Carrington', 'Fast'})",frozenset({'Hermanos'}),0.061860940695296525,0.3585122699386503,0.050741308793456036,0.8202479338842975,2.2879215097007997,0.02856340252424505,3.568736337352796,0.6000411807905339
"frozenset({'Fort West', 'Fast', 'Carrington', 'Hermanos'})",frozenset({'Tell Tale'}),0.061477505112474434,0.34611451942740284,0.050741308793456036,0.8253638253638255,2.3846553063687486,0.029463051655856245,3.7442728113740404,0.6186875486892536
"frozenset({'Fort West', 'Fast', 'Carrington', 'Hermanos'})",frozenset({'Tri-State'}),0.061477505112474434,0.35109918200408996,0.05240286298568507,0.8523908523908524,2.42777795016601,0.030818161229043038,4.396074555718772,0.6266239956421081
"frozenset({'Fort West', 'Carrington', 'Tri-State', 'Fast'})",frozenset({'Hermanos'}),0.06301124744376278,0.3585122699386503,0.05240286298568507,0.8316430020283975,2.3197058281177116,0.029812557632955698,3.810282541207774,0.6071693543289272
"frozenset({'Fort West', 'Ebony', 'Carrington', 'Fast'})",frozenset({'Tri-State'}),0.06134969325153374,0.35109918200408996,0.05253067484662577,0.8562500000000001,2.438769566800146,0.030990847729810433,4.514092646928072,0.6285164511871253
"frozenset({'Fort West', 'Carrington', 'Tri-State', 'Fast'})",frozenset({'Ebony'}),0.06301124744376278,0.34266359918200406,0.05253067484662577,0.8336713995943205,2.432914968454295,0.03093901400859816,3.952034702478926,0.628577905179518
"frozenset({'Fort West', 'Tell Tale', 'Carrington', 'Fast'})",frozenset({'Ebony'}),0.061860940695296525,0.34266359918200406,0.05099693251533742,0.8243801652892562,2.405800228729258,0.02979943992790261,3.742950799951882,0.6228691620058321
"frozenset({'Fort West', 'Ebony', 'Carrington', 'Fast'})",frozenset({'Tell Tale'}),0.06134969325153374,0.34611451942740284,0.05099693251533742,0.8312499999999999,2.4016617429837517,0.02976291291856424,3.874876921911685,0.6217668353891265
"frozenset({'Fort West', 'Ebony', 'Carrington', 'Fast'})",frozenset({'Hermanos'}),0.06134969325153374,0.3585122699386503,0.050102249488752554,0.8166666666666667,2.2779322638146167,0.028107631701105296,3.4990239821528166,0.597672402294251
"frozenset({'Fort West', 'Fast', 'Carrington', 'Hermanos'})",frozenset({'Ebony'}),0.061477505112474434,0.34266359918200406,0.050102249488752554,0.814968814968815,2.3783349527474855,0.029036146318182007,3.5525708853197315,0.6175001459115582
"frozenset({'Fort West', 'Ebony', 'Carrington', 'Tri-State'})",frozenset({'Hermanos'}),0.06952965235173825,0.3585122699386503,0.0571319018404908,0.8216911764705882,2.2919471531928277,0.0322046683478239,3.597621908797672,0.605811638026403
"frozenset({'Fort West', 'Ebony', 'Carrington', 'Hermanos'})",frozenset({'Tri-State'}),0.06735685071574642,0.35109918200408996,0.0571319018404908,0.8481973434535105,2.4158340062541925,0.03348296665182063,4.274634138548059,0.6283906934877775
"frozenset({'Fort West', 'Ebony', 'Tell Tale', 'Carrington'})",frozenset({'Hermanos'}),0.06761247443762781,0.3585122699386503,0.05547034764826176,0.8204158790170132,2.288389959867776,0.031230445961458842,3.5720737810784624,0.6038385612265202
"frozenset({'Fort West', 'Tell Tale', 'Carrington', 'Hermanos'})",frozenset({'Ebony'}),0.06876278118609407,0.34266359918200406,0.05547034764826176,0.8066914498141264,2.3541790016209347,0.03190784555727017,3.4004517657700184,0.6176981041856676
"frozenset({'Fort West', 'Ebony', 'Carrington', 'Hermanos'})",frozenset({'Tell Tale'}),0.06735685071574642,0.34611451942740284,0.05547034764826176,0.823529411764706,2.3793552871665655,0.032157163632637875,3.705351056578052,0.6215861704418646
"frozenset({'Fort West', 'Ebony', 'Tell Tale', 'Carrington'})",frozenset({'Tri-State'}),0.06761247443762781,0.35109918200408996,0.05521472392638037,0.8166351606805293,2.325938659324522,0.0314760394580568,3.538850852781819,0.6114046277257381
"frozenset({'Fort West', 'Tell Tale', 'Tri-State', 'Carrington'})",frozenset({'Ebony'}),0.06761247443762781,0.34266359918200406,0.05521472392638037,0.8166351606805293,2.383197872869997,0.03204639008598158,3.584855216832164,0.6224833726804255
"frozenset({'Fort West', 'Ebony', 'Carrington', 'Sunset'})",frozenset({'Hermanos'}),0.06301124744376278,0.3585122699386503,0.05112474437627812,0.8113590263691683,2.2631276371880116,0.028534439023548748,3.4005747410779077,0.5956673714363662
"frozenset({'Fort West', 'Carrington', 'Sunset', 'Hermanos'})",frozenset({'Ebony'}),0.0625,0.34266359918200406,0.05112474437627812,0.8179959100204499,2.387168966803432,0.029708269427402866,3.611657303370787,0.6198333333333333
"frozenset({'Fort West', 'Carrington', 'Sunset', 'Hermanos'})",frozenset({'Tri-State'}),0.0625,0.35109918200408996,0.05240286298568507,0.8384458077709611,2.3880597014925375,0.030459164110429447,4.016613924050632,0.62
"frozenset({'Fort West', 'Carrington', 'Tri-State', 'Sunset'})",frozenset({'Hermanos'}),0.06237218813905931,0.3585122699386503,0.05240286298568507,0.8401639344262294,2.3434733058648196,0.030041668234910356,4.01341041371716,0.6114184642391679
"frozenset({'Fort West', 'Ebony', 'Carrington', 'Sunset'})",frozenset({'Tri-State'}),0.06301124744376278,0.35109918200408996,0.051891615541922294,0.823529411764706,2.345574851709887,0.029768418107359876,3.677104635310158,0.6122435060506265
